apt_code,apt_name,total_households,completion_date,district,total_buildings,land_address,road_address,latitude,longitude,construction_company,heating_type,max_floor,min_floor,parking_per_household,area_list
ed9cc60e,양용아네스,30세대,2003-12-01,서울시 강서구 화곡동,2,서울시 강서구 화곡동 472-13,서울시 강서구 등촌로13바길 28-7,37.536523,126.857495,양용건설주식회사,"개별난방, 도시가스",7,7,1.0,"60,63A,64B,68,78A,79C,80B,81"
41c265da,코스모스맨숀,30세대,1974-05-01,서울시 용산구 이촌동,1,서울시 용산구 이촌동 302-62,서울시 용산구 이촌로54길 5,37.520871,126.968031,한양건설,"지역난방, 열병합",10,9,0.0,"267,269B,271A"
d31bdaf5,기정메이,30세대,2004-04-01,서울시 마포구 서교동,2,서울시 마포구 서교동 247-112,서울시 마포구 월드컵북로7길 26-10,37.558016,126.916206,기정종합건설(주),"개별난방, 도시가스",7,7,1.26,"74,94A,96B,97C,98,137"
9208f301,수명산시그니처(도시형),30세대,2019-09-01,서울시 양천구 신월동,1,서울시 양천구 신월동 9-3,서울시 양천구 월정로 285,37.542214,126.828716,더제니스종합건설(주),"개별난방, 도시가스",6,6,0.8,"65C,65D,65A,66B"
81f23772,우공팰리스(1026-27),30세대,2005-11-01,서울시 강서구 화곡동,2,서울시 강서구 화곡동 1026-27,서울시 강서구 화곡로31다길 5,37.544547,126.838498,우공종합건설(주),"개별난방, 도시가스",7,7,1.15,"68,81A,82B,86,95,107,122"
758eaea6,화신,30세대,2004-12-01,서울시 구로구 개봉동,1,서울시 구로구 개봉동 486,서울시 구로구 고척로27길 76,37.505372,126.846151,한국종합건설(주),"개별난방, 도시가스",8,6,0.9,"73,75,82"
a27e101f,현대타워,30세대,1998-07-01,서울시 강남구 삼성동,1,서울시 강남구 삼성동 143-37,서울시 강남구 테헤란로 423,37.506248,127.053117,,"개별난방, 도시가스",27,27,5.03,187
d4f2b831,우장산청솔,30세대,2004-09-01,서울시 강서구 화곡동,1,서울시 강서구 화곡동 992-10,서울시 강서구 화곡로53길 75,37.551962,126.84489,덕수건설(주),"개별난방, 도시가스",7,7,1.15,"97,102"
ae9316f5,화계맨숀,30세대,1975-10-01,서울시 강북구 수유동,1,서울시 강북구 수유동 461-13,서울시 강북구 덕릉로 12,37.63353,127.014899,,"개별난방, 도시가스",5,5,0.0,"50,53,58"
5e3fdfe4,삼익,30세대,1976-02-01,서울시 성동구 성수동2가,1,서울시 성동구 성수동2가 223-6,서울시 성동구 둘레19길 12,37.535581,127.058087,삼익건설,"개별난방, 도시가스",5,5,1.33,66
f1109a53,은하,30세대,1971-12-01,서울시 서대문구 연희동,1,서울시 서대문구 연희동 105-4,서울시 서대문구 연희로15길 127,37.572611,126.927798,,"개별난방, 도시가스",5,5,0.0,"16,30,33,38,49,52,102"
c27b2387,자하클래식(도시형),30세대,2018-06-01,서울시 강서구 화곡동,1,서울시 강서구 화곡동 24-39,서울시 강서구 화곡로 262,37.548077,126.846847,성원종합건설 주식회사,"개별난방, 도시가스",17,17,0.5,18H
3201926a,은혜스카이빌,30세대,2005-03-01,서울시 은평구 불광동,1,서울시 은평구 불광동 634,서울시 은평구 불광로13가길 7-3,37.618326,126.931344,리치월드건설주식회사,"개별난방, 도시가스",11,6,1.03,"75A,77B,78C,88,103,107A,109B,110C,124A,124B,125C"
ef5c2336,디아이빌,30세대,2006-06-01,서울시 강서구 가양동,2,서울시 강서구 가양동 239-1,서울시 강서구 양천로49길 77,37.571812,126.839477,(주)도일건설,"개별난방, 도시가스",10,8,1.15,"95B,96A"
17983f4f,포인트아트빌,30세대,2005-11-01,서울시 중랑구 면목동,2,서울시 중랑구 면목동 142-64,서울시 중랑구 동일로100길 39,37.589334,127.08171,(주)포인트종합건설,"개별난방, 도시가스",7,7,1.12,"92,96,99A,99B,100C"
8914fe0a,동민맥스빌(A동),30세대,2004-12-01,서울시 강남구 대치동,1,서울시 강남구 대치동 938-11,서울시 강남구 선릉로62길 38,37.497826,127.055588,동민종합건설주식회사,"개별난방, 도시가스",6,6,1.53,"107A,107B,109C,109D"
21ae495a,로얄훼미리,30세대,2004-02-01,서울시 서대문구 충정로2가,2,서울시 서대문구 충정로2가 69-23,서울시 서대문구 경기대로9길 15,37.564574,126.963229,(주)광명종합건설,"개별난방, 도시가스",7,7,1.03,"60,67,75,80,90B,90,91A,91C,92D,92E,93F,94"
784ebca1,남산프라임,30세대,2003-10-01,서울시 중구 신당동,2,서울시 중구 신당동 432-1632,서울시 중구 동호로17길 256-4,37.548859,127.006033,(주)태일종합건설,"개별난방, 도시가스",5,5,1.06,"68,76,79,86A,87B,89,92"
5757f47d,삼성V,30세대,2007-04-01,서울시 중구 신당동,2,서울시 중구 신당동 290-42,서울시 중구 청구로4길 40,37.561476,127.015962,,"개별난방, 도시가스",6,6,1.03,"61,81,84,92,96,178"
40abce69,파빌리온,30세대,2003-12-01,서울시 서초구 양재동,2,서울시 서초구 양재동 402-6,서울시 서초구 논현로1길 23,37.47151,127.050425,(주)동찬건설,"개별난방, 도시가스",6,3,1.26,"89,92E,92D,93F,94A,94B,95C,117,132,136,140A,141B,143"
15250181,청담힐,30세대,1997-04-01,서울시 강남구 청담동,2,서울시 강남구 청담동 113-6,서울시 강남구 압구정로77길 36,37.527493,127.048482,,"개별난방, 도시가스",8,8,2.1,"171,187,214A,215B,226A,227B"
29fdad61,롯데,30세대,1998-04-01,서울시 서초구 방배동,2,서울시 서초구 방배동 987-1,서울시 서초구 효령로34길 25,37.480465,127.00002,롯데건설,"개별난방, 도시가스",9,6,1.53,"172,177B,179A,224A,224B"
651a5db9,경인리빙텔,30세대,1998-04-01,서울시 강남구 역삼동,1,서울시 강남구 역삼동 837-31,서울시 강남구 도곡로1길 22,37.491418,127.032067,,"개별난방, 도시가스",10,9,0.9,"39,47,72,87"
c055aa3d,월드메르시안,30세대,2004-04-01,서울시 은평구 증산동,2,서울시 은평구 증산동 179-8,서울시 은평구 증산로1길 6-20,37.579729,126.904579,(주)자선종합건설,"개별난방, 도시가스",7,7,1.03,"81A,83B,87A,87B,88C"
4cafee19,송파,30세대,2003-02-01,서울시 송파구 송파동,1,서울시 송파구 송파동 194-1,서울시 송파구 송파대로36길 5-8,37.500439,127.112724,(주)힐탑건설,"개별난방, 도시가스",6,6,1.22,"102A,102B,106,145"
964011ba,우공,30세대,2004-08-01,서울시 은평구 신사동,2,서울시 은평구 신사동 278-1,서울시 은평구 갈현로3길 33-7,37.600124,126.906668,우공종합건설 (주),"개별난방, 도시가스",7,7,1.1,"60,73,84,91A,92B,95,97A,98B"
fa1e6053,즈믄촌,30세대,2002-10-01,서울시 강동구 천호동,1,서울시 강동구 천호동 334,서울시 강동구 올림픽로79길 7,37.543508,127.124436,(주)예명종합건설,"개별난방, 도시가스",8,8,1.06,"71,80,87,97,106"
19003468,동일스카이시티(도시형),30세대,2009-04-01,서울시 중랑구 상봉동,4,서울시 중랑구 상봉동 104-71,서울시 중랑구 면목로92가길 11,37.59458,127.087114,,"개별난방, 도시가스",8,7,0.0,"37A,38B,38D,39C,52A,54B"
7ed07546,예지팰리스92차(도시형),30세대,2018-04-01,서울시 양천구 목동,3,서울시 양천구 목동 716-15,서울시 양천구 목동중앙남로14길 9-14,37.541021,126.865975,예지종합건설(주),"개별난방, 도시가스",6,6,0.8,"64,65D,65B,65A,66C"
713913f5,대성,30세대,2004-05-01,서울시 동대문구 장안동,2,서울시 동대문구 장안동 169-48,서울시 동대문구 답십리로64길 39,37.570979,127.06676,"인수종합건설(주),광명종합건설(주)","개별난방, 도시가스",6,6,1.0,"69,71,74,79,82,84,89A,89B"
b75a443c,동재,30세대,2005-02-01,서울시 동대문구 장안동,2,서울시 동대문구 장안동 241-13,서울시 동대문구 한천로4길 13-3,37.563996,127.059802,"인수종합건설(주),(주)광명종합건설","개별난방, 도시가스",7,7,1.06,"67,70,88A,89B,96A,96B,97A,97B,97C,104,122"
33adb7d2,칸타빌레(도시형),30세대,2014-12-01,서울시 동작구 대방동,1,서울시 동작구 대방동 405-4,서울시 동작구 상도로 62,37.499541,126.927374,(주)케이엠종합건설,"개별난방, 도시가스",11,11,0.5,"24,24A,25B"
7976793a,서울중앙,30세대,2002-04-01,서울시 관악구 신림동,3,서울시 관악구 신림동 1684-9,서울시 관악구 미성10길 14,37.473177,126.911997,다이안건설(주),"개별난방, 도시가스",7,4,0.95,"72A,73B,93"
40532d4b,송이월드,30세대,2004-02-01,서울시 노원구 상계동,2,서울시 노원구 상계동 1101-2,서울시 노원구 동일로237마길 56,37.676248,127.052049,호등종합건설(주),"개별난방, 도시가스",7,7,1.0,"48,71,75A,76B,82A,84,84B,88A,88,91B,91A,93"
833adad3,신당블루카운티,29세대,2016-11-01,서울시 중구 황학동,1,서울시 중구 황학동 846,서울시 중구 난계로11길 22,37.566229,127.022655,,"개별난방, 도시가스",11,11,0.75,"82A,83C,83B"
23446502,라움(도시형),29세대,2019-08-01,서울시 은평구 역촌동,1,서울시 은평구 역촌동 2-100,서울시 은평구 연서로16길 27,37.608566,126.919376,주식회사보현건설,"개별난방, 도시가스",6,5,0.51,"43,44A,45B,45C,47E,47D,48A,50B,50C,51A,52B,52C,53D,54E"
77d91551,문화트윈타워(도시형),29세대,2018-07-01,서울시 양천구 신정동,1,서울시 양천구 신정동 971-1,서울시 양천구 중앙로 298,37.522756,126.851957,주식회사서평건설,"개별난방, 도시가스",10,10,0.51,"15A,15B,16E,16D,16C,45"
a5763cc4,역삼미까사(도시형),29세대,2013-09-01,서울시 강남구 역삼동,1,서울시 강남구 역삼동 744-3,서울시 강남구 테헤란로22길 45,37.496965,127.035978,(주)위드건설산업,"개별난방, 도시가스",5,3,0.44,"30A,30C,30B,31D,34B,34A,61"
24b05566,엘리트하우스(도시형),29세대,2011-02-01,서울시 도봉구 쌍문동,1,서울시 도봉구 쌍문동 435-1,서울시 도봉구 우이천로39가길 39,37.649447,127.018563,,"개별난방, 도시가스",4,4,0.2,"19B,19C,19F,19A,19D,19E,20G"
1452fa24,다오아트빌,29세대,2001-07-01,서울시 강동구 길동,1,서울시 강동구 길동 383-7,서울시 강동구 성안로 184,37.539343,127.136525,정산.두로종합건설(주),"개별난방, 도시가스",10,10,1.0,92
0e67fae3,잠원시티,29세대,2017-08-01,서울시 서초구 잠원동,1,서울시 서초구 잠원동 71-8,서울시 서초구 신반포로23길 76,37.511783,127.005315,(주)성신종합건설,"개별난방, 도시가스",11,10,0.51,"29A,31B,33"
a149e830,에이원,29세대,2015-08-01,서울시 서대문구 홍제동,1,서울시 서대문구 홍제동 132-5,서울시 서대문구 홍제원길 45,37.587539,126.94861,조형종합건설(주),"개별난방, 도시가스",9,7,0.85,"64F,65A,66C,66D,66B,66G,67E,81A,81B,91A,92B"
76a8bd1a,에메랄드,29세대,2016-12-01,서울시 동대문구 장안동,1,서울시 동대문구 장안동 351-5,서울시 동대문구 장한로18길 26-10,37.566951,127.0698,에메랄드종합건설(주),"개별난방, 도시가스",9,8,0.95,"68,73,75,93,103,106A,107B"
f799e14b,아뜰리에(도시형),29세대,2018-12-01,서울시 광진구 중곡동,1,서울시 광진구 중곡동 341-3,서울시 광진구 능동로38길 38,37.55695,127.081753,경복종합건설(주),"개별난방, 도시가스",9,9,0.51,"19A,21B,44"
15bace53,금천리메인시티(도시형),29세대,2018-10-01,서울시 금천구 시흥동,1,서울시 금천구 시흥동 883-11,서울시 금천구 시흥대로 224,37.453927,126.90128,삼정건설산업(주),"개별난방, 도시가스",16,16,0.57,"27B,27A,29B,29C,29A,29D,41A,59A,63A"
bf727411,에이원빌리지3단지(도시형),29세대,2017-04-01,서울시 동대문구 장안동,3,서울시 동대문구 장안동 390-12,서울시 동대문구 한천로24길 47-5,37.57014,127.067661,청명산업개발(주),"개별난방, 도시가스",6,5,0.79,"31,36,48A,48B,52A,52B,57A,57B,62A,62B,67"
64f57bcb,엘림하우스(도시형),29세대,2015-09-01,서울시 동대문구 장안동,3,서울시 동대문구 장안동 339-15,서울시 동대문구 답십리로72길 82,37.568792,127.07268,아티젠건설(주),"개별난방, 도시가스",6,5,0.81,"64B,64A"
dc127c6c,제니스(131-2),29세대,2017-03-01,서울시 서대문구 홍제동,1,서울시 서대문구 홍제동 131-2,서울시 서대문구 홍제원길 25-1,37.587136,126.9479,서호종합건설 주식회사,"개별난방, 도시가스",9,7,0.95,"52,54,58A,61B,62A,62B,65B,66A,71A,72B,76,80"
f7fc2a8e,유일아트리움,29세대,2016-03-01,서울시 은평구 녹번동,1,서울시 은평구 녹번동 176-22,서울시 은평구 응암로 351,37.602449,126.922319,세림종합건설주식회사,"개별난방, 도시가스",12,11,0.79,"51,60,61"
97376c70,태천해오름(412-1),29세대,2002-12-01,서울시 강동구 성내동,1,서울시 강동구 성내동 412-1,서울시 강동구 풍성로53길 12-18,37.529701,127.135075,(주)태천종합건축,"개별난방, 도시가스",9,7,1.1,"72,81,88,98B,98A,101,103"
11779ff3,루체클래식,29세대,2019-06-01,서울시 금천구 시흥동,1,서울시 금천구 시흥동 977-1,서울시 금천구 시흥대로2길 24,37.434648,126.904719,지성건설(주),"개별난방, 도시가스",7,6,0.85,"51,58,61,66,75B,76A,97"
4c832c3f,엘리시움,29세대,2017-07-01,서울시 송파구 오금동,1,서울시 송파구 오금동 26-2,서울시 송파구 중대로35길 13,37.507089,127.130808,(주)장산종합건설,"개별난방, 도시가스",10,10,1.0,"68,72B,73A,73C,75,81"
00a4f119,서초자연인,29세대,2013-04-01,서울시 서초구 서초동,1,서울시 서초구 서초동 1344-23,서울시 서초구 서운로9길 18,37.487219,127.027645,주식회사아이에스산업개발,"개별난방, 도시가스",9,7,0.51,"26A,27B,27C,29B,31C,31C,32B,36A,37B,38B,38C,40E,40F,44C,44D,45B,49A,50B,50C,51C,53B,54A"
e87e9668,서초자연인(도시형),29세대,2012-11-01,서울시 서초구 서초동,1,서울시 서초구 서초동 1344-22,서울시 서초구 서운로9길 18,37.487256,127.027735,주식회사아이에스산업개발,"개별난방, 도시가스",8,4,0.55,"30,34,38,42A,44,44B,52,56,58,59,66,71,132"
84f86f17,백운한비치5차,29세대,2018-05-01,서울시 금천구 시흥동,1,서울시 금천구 시흥동 962-8,서울시 금천구 시흥대로12길 10-8,37.438633,126.903814,백운유엔씨(주),"개별난방, 도시가스",7,3,0.85,"45A,46B,63,66A,67B,69,138"
86889c96,디자인아트빌(도시형),29세대,2012-06-01,서울시 양천구 신월동,3,서울시 양천구 신월동 418-6,서울시 양천구 오목로1길 23,37.523043,126.83718,백두건설(주),"개별난방, 도시가스",6,6,0.81,"64,99"
2bd88a82,아스하임(도시형),29세대,2016-04-01,서울시 광진구 화양동,1,서울시 광진구 화양동 17-16,서울시 광진구 군자로 43,37.547147,127.070061,(주)원플러스 종합건설,"개별난방, 도시가스",11,10,0.55,"19A,19B,19C,22,33"
fc295620,엘리시안파크(도시형),29세대,2015-03-01,서울시 광진구 화양동,1,서울시 광진구 화양동 132-75,서울시 광진구 군자로 46,37.547232,127.070533,다빛산업개발(주),"개별난방, 도시가스",10,10,0.36,"18A,19C,19B,20E,20F,20D,21A,23B"
1873da3d,홍제헤렌,29세대,2018-08-01,서울시 서대문구 홍제동,1,서울시 서대문구 홍제동 175-3,서울시 서대문구 통일로36가길 9,37.587966,126.946354,더효종합건설(주),"개별난방, 도시가스",8,7,0.85,"58,65A,65B,66D,66E,66I,66F,66C,66G,66H,73,88A,88B,90C"
ca90445c,그랑프리(도시형),29세대,2013-08-01,서울시 구로구 오류동,1,서울시 구로구 오류동 11-3,서울시 구로구 경인로 193-17,37.495916,126.841954,(주)성재건설,"개별난방, 도시가스",10,10,0.3,"19A,20B,21C,22,26,54"
e7a8b7c1,어반휴(도시형),29세대,2018-02-01,서울시 성북구 석관동,2,서울시 성북구 석관동 338-241,서울시 성북구 화랑로24길 14,37.607684,127.052582,주식회사시너지건설,"개별난방, 도시가스",6,5,0.61,"28,33,34D,35B,36A,36E,37C,50,52B,53A"
8bfb5834,미래하임(도시형),29세대,2012-10-01,서울시 은평구 대조동,1,서울시 은평구 대조동 6-17,서울시 은평구 통일로67길 8-6,37.611283,126.927867,경성트래콘주식회사,"개별난방, 도시가스",14,14,0.65,"37,38A,39B"
8a894731,세교예지안5차,29세대,2016-08-01,서울시 강서구 화곡동,1,서울시 강서구 화곡동 914-32,서울시 강서구 곰달래로22길 27,37.529142,126.844437,(주)세교종합건설,"개별난방, 도시가스",12,11,0.61,"36A,36B,36C,36D,96"
d386d744,남경(도시형),29세대,2019-09-01,서울시 관악구 봉천동,1,서울시 관악구 봉천동 1674-19,서울시 관악구 남부순환로 1879,37.479348,126.958563,(주)형우인터내셔널,"개별난방, 도시가스",7,6,0.51,"14,19,22,30,35"
886a35c0,거장메카,29세대,2019-01-01,서울시 은평구 응암동,1,서울시 은평구 응암동 577-28,서울시 은평구 가좌로10길 2,37.591033,126.916554,(주)성안종합건설,"개별난방, 도시가스",12,11,0.79,"36,38,43,77"
9fecacfb,광장빌리지(도시형),29세대,2015-10-01,서울시 광진구 광장동,3,서울시 광진구 광장동 457-3,서울시 광진구 아차산로66길 70,37.541831,127.10056,을해종합건설(주),"개별난방, 도시가스",6,5,0.81,"65A,65D,65E,66C,66B,67A,68B,101"
8198c4d3,앰씨티(도시형),29세대,2011-01-01,서울시 금천구 시흥동,1,서울시 금천구 시흥동 886,서울시 금천구 시흥대로54길 46,37.453515,126.902647,혜린건설(주),"개별난방, 도시가스",4,4,0.27,"21A,22C,22B"
47c29c37,엠케이타워(도시형),29세대,2019-02-01,서울시 금천구 시흥동,1,서울시 금천구 시흥동 998-9,서울시 금천구 금하로 601,37.453975,126.898122,누리주택건설(주),"개별난방, 도시가스",10,10,0.55,"23A,24B,41"
3cebdb2d,서초훼미리하우스,29세대,2017-12-01,서울시 서초구 방배동,1,서울시 서초구 방배동 917-4,서울시 서초구 효령로 89,37.480752,126.993943,스마트산업(주),"개별난방, 도시가스",12,9,1.0,"70,73A,73B"
0aa6ffdd,더원센트럴,29세대,2018-06-01,서울시 강남구 논현동,1,서울시 강남구 논현동 118-8,서울시 강남구 학동로53길 3-8,37.517186,127.039719,(주)수영종합건설,"개별난방, 도시가스",10,9,0.65,"34D,34B,34A,34C,66"
cf92268c,비에이치수반애수목원,29세대,2019-05-01,서울시 구로구 오류동,1,서울시 구로구 오류동 241-2,서울시 구로구 오리로13길 56,37.488709,126.831025,(주)비에이치종합건설,"개별난방, 도시가스",7,6,0.89,"53,56,60,67,68A,70B,71A,72B,73C,87"
31329e95,아이안빌(도시형),29세대,2012-09-01,서울시 은평구 대조동,1,서울시 은평구 대조동 4-18,서울시 은평구 통일로 749-11,37.611353,126.927627,경성트래곤(주),"개별난방, 도시가스",14,13,0.71,"37,43,44B,44A,45C"
e3fdadec,건원베스트원(도시형),29세대,2015-12-01,서울시 중랑구 면목동,1,서울시 중랑구 면목동 105-4,서울시 중랑구 겸재로 198,37.588648,127.089667,(주)건원종합건설,"개별난방, 도시가스",12,11,0.55,"24,29A,30B,30C,36,60"
54758640,지오프레저,29세대,2006-11-01,서울시 양천구 신정동,2,서울시 양천구 신정동 958-16,서울시 양천구 은행정로11나길 10,37.523231,126.858196,(주)목동지오건설,"개별난방, 도시가스",6,4,1.19,"75,77,82,89,97A,98B,113A,113B"
8cb261c7,마곡미라클(도시형),29세대,2017-07-01,서울시 강서구 방화동,2,서울시 강서구 방화동 186-3,서울시 강서구 방화대로34길 60,37.570157,126.81981,(주)라움건설,"개별난방, 도시가스",6,5,0.75,"46A,47B,62B,62A,64C,80,81"
5059125f,한영해시안,29세대,2017-01-01,서울시 송파구 잠실동,1,서울시 송파구 잠실동 239-6,서울시 송파구 백제고분로19길 23,37.507013,127.087102,한영건설(주),"개별난방, 도시가스",7,6,1.16,"48,60,71,95"
a630a032,신구,29세대,1992-09-01,서울시 서초구 방배동,2,서울시 서초구 방배동 980-50,서울시 서초구 효령로 71,37.479927,126.991898,원풍건설(주),"개별난방, 도시가스",10,10,0.55,"144,204"
9e983a31,영화타워(도시형),29세대,2013-06-01,서울시 은평구 대조동,1,서울시 은평구 대조동 5-7,서울시 은평구 통일로 745-3,37.611607,126.928282,신복종합건설(주),"개별난방, 도시가스",14,13,0.1,"17A,17B,30"
357bd3d6,공간라움(도시형),29세대,2017-12-01,서울시 강북구 수유동,1,서울시 강북구 수유동 274-5,서울시 강북구 삼양로 498,37.647678,127.014747,주식회사공간종합건설,"개별난방, 도시가스",5,5,0.55,"18C,19A,19B,24A,25B"
484b06f2,아델리아III(도시형),29세대,2012-03-01,서울시 강서구 화곡동,1,서울시 강서구 화곡동 24-136,서울시 강서구 까치산로11길 20,37.545467,126.846076,오성종합건설(주),"개별난방, 도시가스",8,7,0.23,"19A,20B,23,45"
fe030623,대명미르테,29세대,2009-02-01,서울시 중랑구 면목동,1,서울시 중랑구 면목동 1532,서울시 중랑구 봉우재로14길 20-3,37.589663,127.077753,대명종합건설(주),"개별난방, 도시가스",10,7,1.1,"102A,102B,105A,106B"
cb4931ad,아델리아ll(도시형),29세대,2012-01-01,서울시 강서구 화곡동,1,서울시 강서구 화곡동 24-139,서울시 강서구 까치산로11길 16,37.545405,126.846236,오성종합건설(주),"개별난방, 도시가스",8,8,0.23,"20A,21B,23,50"
29df613b,태솔에버빌(도시형),29세대,2013-10-01,서울시 동대문구 장안동,1,서울시 동대문구 장안동 312-8,서울시 동대문구 장한로28가길 91,37.577176,127.072761,,"개별난방, 도시가스",10,7,1.03,"61A,61B"
cb17998f,디우아르떼(590-23),29세대,2019-01-01,서울시 은평구 응암동,1,서울시 은평구 응암동 590-23,서울시 은평구 응암로13길 14,37.589435,126.915649,(주)수영종합건설,"개별난방, 도시가스",14,14,0.85,"42,48,53,68,76,116"
689661ea,풍성애뜨란,29세대,2016-06-01,서울시 강서구 등촌동,1,서울시 강서구 등촌동 654-79,서울시 강서구 공항대로51길 23,37.555418,126.857478,풍성건설(주),"개별난방, 도시가스",7,6,0.89,"54,61A,63B,64C,66,68,78,82,85A,86B"
edd38d22,에스알빌(도시형),29세대,2013-05-01,서울시 강서구 화곡동,1,서울시 강서구 화곡동 925-3,서울시 강서구 곰달래로20길 14,37.529595,126.842736,(주)에스앤씨건설,"개별난방, 도시가스",9,8,0.3,"23B,23A,26,50"
5d11957f,한울팰리스,29세대,2017-08-01,서울시 강서구 등촌동,2,서울시 강서구 등촌동 510-2,서울시 강서구 등촌로 211,37.548583,126.863074,(주)한울종합건설,"개별난방, 도시가스",8,4,0.65,"28A,28B,29C,32B,32A,34C,35,38,57"
802545e8,호림리슈리안,29세대,2018-07-01,서울시 은평구 대조동,1,서울시 은평구 대조동 172-75,서울시 은평구 서오릉로 102,37.60927,126.920727,(주)호림씨앤씨,"개별난방, 도시가스",14,7,0.79,"64,68"
3baf417f,동양스마트빌(도시형),29세대,2012-06-01,서울시 동작구 상도동,1,서울시 동작구 상도동 324-23,서울시 동작구 상도로12길 5,37.499341,126.93008,청자종합건설주식회사,"개별난방, 도시가스",7,7,0.36,"19A,19B,19C,19D,20F,20H,20I,20E,20G,45"
0dbc1625,성우스타팰리스(도시형),29세대,2019-12-01,서울시 강동구 암사동,2,서울시 강동구 암사동 486-24,서울시 강동구 구천면로47길 38-17,37.549872,127.135315,(주)건국종합건설,"개별난방, 도시가스",7,5,0.79,"35,40,42,45A,45B,46C,46D,47E,49"
96f6cdc3,더연희힐(도시형),29세대,2018-10-01,서울시 서대문구 연희동,1,서울시 서대문구 연희동 218-11,서울시 서대문구 동교로 296-42,37.564621,126.928212,,"개별난방, 도시가스",10,9,0.47,"20,40"
465285b9,미소세상,29세대,2017-02-01,서울시 은평구 응암동,1,서울시 은평구 응암동 117-35,서울시 은평구 응암로 271,37.596226,126.918946,미모아건설(주),"개별난방, 도시가스",11,10,0.55,"35,71A,71B,88"
c9179b36,청광아트빌14차,29세대,2001-05-01,서울시 서초구 방배동,1,서울시 서초구 방배동 482-4,서울시 서초구 남부순환로291길 5,37.475327,126.989369,(주)청영종합건설,"개별난방, 도시가스",15,15,3.75,292
5d930cd4,리베르떼,29세대,2019-07-01,서울시 동대문구 전농동,1,서울시 동대문구 전농동 597-5,서울시 동대문구 왕산로 250,37.583168,127.049452,(주)에스앤씨건설,"개별난방, 도시가스",13,13,0.61,"25,34"
62b38755,유디코파크리움,29세대,2011-12-01,서울시 강서구 화곡동,2,서울시 강서구 화곡동 산172-4,서울시 강서구,37.534193,126.844836,도양건설(주),"개별난방, 도시가스",8,4,0.47,"16A,17B,17C,17D,18A,19B,20C,23A,24B,25"
f5b8ca9b,솔렌시아(도시형),29세대,2015-01-01,서울시 광진구 구의동,1,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,37.541237,127.083974,(주)웅천종합건설,"개별난방, 도시가스",10,9,0.65,"18,40A,40B,40C,41D,44,44A,44B,45C"
56ab428a,솔렌시아2(도시형),29세대,2015-12-01,서울시 광진구 구의동,1,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,37.543036,127.084733,웅천종합건설(주),"개별난방, 도시가스",10,9,0.61,"42,44A,45C,45B,50,66A,67B"
d7915a0c,동성네스트빌,29세대,2003-11-01,서울시 동대문구 제기동,2,서울시 동대문구 제기동 1158-17,서울시 동대문구 왕산로19라길 31,37.580027,127.033118,(주)광명종합건설,"개별난방, 도시가스",5,4,1.0,"59,63,67,67A,67B,74A,77B,77C,77D,78E,78F,79A,80G,81A,81B,81C,83B,96,100"
0bed9c2f,예지쉐르빌68차(도시형),29세대,2012-09-01,서울시 양천구 신월동,3,서울시 양천구 신월동 535-5,서울시 양천구 신월로 183,37.519705,126.843129,예지종합건설(주),"개별난방, 도시가스",6,5,0.79,"33,48,52,62,66"
5e281adb,우성2차,29세대,2005-11-01,서울시 노원구 공릉동,2,서울시 노원구 공릉동 569-28,서울시 노원구 동일로179길 12-7,37.622416,127.073034,우성산업개발(주),"개별난방, 도시가스",7,6,1.16,"79,85,97A,99B"
440350e8,현대빌라트,29세대,1997-08-01,서울시 서초구 반포동,3,서울시 서초구 반포동 77-1,서울시 서초구 동광로39길 37,37.496485,126.999071,직영,"개별난방, 도시가스",5,5,0.0,"260A,260E,260B,260C,260D,260F,260G,264A,264D,264B,264C,264E"
2c23b709,청담더원,29세대,2022-06-01,서울시 강남구 청담동,1,서울시 강남구 청담동 106-7,서울시 강남구,37.527701,127.051225,,"개별난방, 도시가스",19,19,5.3,"344C,347A,348B,348A2,391B2,473A2,494A1,553A1,567B1,1168"
7689e53a,예지팰리스72차(도시형),29세대,2013-05-01,서울시 양천구 신월동,1,서울시 양천구 신월동 413-5,서울시 양천구 월정로9길 6,37.525444,126.84053,예지종합건설(주),"개별난방, 도시가스",6,5,0.81,"59A,59B,64A,65C,65B,66D,70,99"
18d3986e,국제R&C빌(도시형),29세대,2019-10-01,서울시 영등포구 영등포동,2,서울시 영등포구 영등포동 602-109,서울시 영등포구 신길로 227,37.512573,126.909834,대교종합건설(주),"개별난방, 도시가스",5,3,0.0,"29,36A,36C,37B,37F,37G,37D,37E,38D,38A,39B,39C,67"
2e302c12,거성팰리스(도시형),29세대,2017-08-01,서울시 동대문구 용두동,3,서울시 동대문구 용두동 129-127,서울시 동대문구 천호대로24길 39,37.572077,127.033942,스카이주택건설(주),"개별난방, 도시가스",6,5,0.81,"46,61A,63C,64B,67,67A,68C,70B,105"
e5e7a5cc,리더스캐슬(도시형),29세대,2019-10-01,서울시 동대문구 용두동,1,서울시 동대문구 용두동 104-33,서울시 동대문구 무학로36길 46,37.577444,127.033143,(주)연향건설,"개별난방, 도시가스",9,9,0.71,"31,54,61"
